Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax14_days_Min,Tmax14_days_Max,Tmax14_days_Avg,Tmax14_days_Std_dev,Tmin14_days_Min,Tmin14_days_Max,Tmin14_days_Avg,Tmin14_days_Std_dev,Tavg14_days_Min,Tavg14_days_Max,Tavg14_days_Avg,Tavg14_days_Std_dev,DewPoint14_days_Min,DewPoint14_days_Max,DewPoint14_days_Avg,DewPoint14_days_Std_dev,WetBulb14_days_Min,WetBulb14_days_Max,WetBulb14_days_Avg,WetBulb14_days_Std_dev,Heat14_days_Min,Heat14_days_Max,Heat14_days_Avg,Heat14_days_Std_dev,Cool14_days_Min,Cool14_days_Max,Cool14_days_Avg,Cool14_days_Std_dev,PrecipTotal14_days_Min,PrecipTotal14_days_Max,PrecipTotal14_days_Avg,PrecipTotal14_days_Std_dev,StnPressure14_days_Min,StnPressure14_days_Max,StnPressure14_days_Avg,StnPressure14_days_Std_dev,SeaLevel14_days_Min,SeaLevel14_days_Max,SeaLevel14_days_Avg,SeaLevel14_days_Std_dev,ResultSpeed14_days_Min,ResultSpeed14_days_Max,ResultSpeed14_days_Avg,ResultSpeed14_days_Std_dev,ResultDir14_days_Min,ResultDir14_days_Max,ResultDir14_days_Avg,ResultDir14_days_Std_dev,AvgSpeed14_days_Min,AvgSpeed14_days_Max,AvgSpeed14_days_Avg,AvgSpeed14_days_Std_dev
1,2011-08-22,82,59,71,59,64.0,0,6,0.0,29.3,30.02,1.6,26,4.1,75,87,81.28571428571429,3.0,57,68,62.5,3.1622776601683795,69,76,72.14285714285714,2.23606797749979,54,67,60.214285714285715,4.242640687119285,61,69,64.92857142857143,2.758602927187983,0,0,0.0,0.0,4,11,7.142857142857143,2.23606797749979,0,1.11,0.17814285714285713,0.3666081238645926,28.97,29.32,29.197857142857142,0.10437937988441484,29.67,30.03,29.90714285714285,0.10491231294082405,1.3,10.8,5.1571428571428575,3.2224487310391496,2,36,20.142857142857142,10.816653826391969,3.0,11.7,6.642857142857144,2.713134515850421
1,2011-08-23,73,62,68,63,65.0,0,3,0.65,29.1,29.86,9.1,20,9.8,75,87,81.42857142857143,3.0,57,67,61.857142857142854,3.0,69,76,71.92857142857143,2.23606797749979,54,67,59.642857142857146,3.7416573867739413,61,69,64.57142857142857,2.5027457449242148,0,0,0.0,0.0,4,11,6.928571428571429,2.23606797749979,0,1.11,0.13314285714285715,0.34490017667164496,28.97,29.32,29.219285714285714,0.09050833244380489,29.67,30.03,29.92857142857142,0.09379660013988853,1.3,10.8,4.985714285714285,3.3500533044799665,2,36,21.714285714285715,9.848857801796104,3.0,11.7,6.492857142857143,2.796278924602448
1,2011-08-24,92,69,81,65,70.0,0,16,0.0,28.99,29.7,8.2,27,10.7,73,87,80.92857142857143,3.7416573867739413,57,67,61.714285714285715,2.8284271247461903,68,76,71.64285714285714,2.449489742783178,54,67,59.785714285714285,3.872983346207417,61,69,64.5,2.472930370104386,0,0,0.0,0.0,3,11,6.642857142857143,2.449489742783178,0,1.11,0.17957142857142858,0.36853821726168046,29.1,29.32,29.228571428571428,0.06643182078783337,29.84,30.03,29.94214285714285,0.061791033881396396,1.3,10.4,4.864285714285714,3.1477970667796193,2,36,21.142857142857142,9.695359714832659,3.0,11.7,6.3999999999999995,2.6492379165453483
1,2011-08-25,83,64,74,59,64.0,0,9,0.0,29.26,29.95,4.1,36,7.3,73,92,82.0,4.58257569495584,57,69,62.285714285714285,3.4641016151377544,68,81,72.5,3.3166247903554,54,67,60.57142857142857,3.7416573867739413,61,70,65.14285714285714,2.656114653953224,0,0,0.0,0.0,3,16,7.5,3.3166247903554,0,1.11,0.17957142857142858,0.36853821726168046,28.99,29.32,29.217857142857145,0.08980136810920962,29.7,30.03,29.932142857142857,0.08612857753459012,1.3,10.4,4.928571428571428,3.2099433427610937,2,36,20.857142857142858,9.433981132056603,3.0,11.7,6.542857142857143,2.830524356346034
1,2011-08-26,83,59,71,58,63.0,0,6,0.0,29.26,29.98,1.9,26,3.3,73,92,82.14285714285714,4.58257569495584,57,69,62.785714285714285,3.1622776601683795,68,81,72.85714285714286,3.1622776601683795,55,67,60.92857142857143,3.1622776601683795,62,70,65.35714285714286,2.4053511772118195,0,0,0.0,0.0,3,16,7.857142857142857,3.1622776601683795,0,1.11,0.17957142857142858,0.36853821726168046,28.99,29.32,29.21857142857143,0.09011592046291925,29.7,30.03,29.932142857142853,0.08612857753459012,1.3,10.4,5.078571428571427,3.1100775581297677,2,36,21.714285714285715,10.246950765959598,3.4,11.7,6.85,2.643642591926177
1,2011-08-27,81,64,73,62,66.0,0,8,0.0,29.21,29.93,8.2,2,9.2,73,92,82.28571428571429,4.58257569495584,57,69,62.714285714285715,3.1622776601683795,68,81,72.85714285714286,3.1622776601683795,55,67,60.857142857142854,3.3166247903554,62,70,65.28571428571429,2.4629117048595277,0,0,0.0,0.0,3,16,7.857142857142857,3.1622776601683795,0,1.11,0.17957142857142858,0.36853821726168046,28.99,29.32,29.22142857142857,0.0907962336441117,29.7,30.03,29.935000000000002,0.08706761298421628,1.3,10.4,4.621428571428572,3.0702489429081434,2,36,22.214285714285715,10.295630140987,3.3,11.7,6.478571428571429,2.7568595766332975
1,2011-08-28,77,61,69,57,61.0,0,4,0.0,29.22,29.93,7.0,2,7.9,73,92,82.14285714285714,4.58257569495584,57,69,62.857142857142854,3.1622776601683795,68,81,72.85714285714286,3.1622776601683795,55,67,60.714285714285715,3.1622776601683795,62,70,65.28571428571429,2.4629117048595277,0,0,0.0,0.0,3,16,7.857142857142857,3.1622776601683795,0,1.11,0.12600000000000003,0.3319341918096232,28.99,29.32,29.225714285714282,0.08855370258638708,29.7,30.03,29.94,0.08439832298734942,1.3,10.4,4.950000000000001,3.1960913628993772,2,36,20.428571428571427,11.489125293076057,3.3,11.7,6.6571428571428575,2.851643058285544
1,2011-08-29,79,59,69,56,62.0,0,4,0.0,29.31,30.01,1.4,2,3.5,73,92,82.28571428571429,4.358898943540674,57,69,62.785714285714285,3.1622776601683795,68,81,72.85714285714286,3.1622776601683795,55,67,60.5,3.3166247903554,61,70,65.14285714285714,2.656114653953224,0,0,0.0,0.0,3,16,7.857142857142857,3.1622776601683795,0,1.11,0.12585714285714286,0.33199208914181566,28.99,29.32,29.224285714285713,0.08846679391937795,29.7,30.03,29.938571428571432,0.08438530156892936,1.3,9.1,4.707142857142857,2.8618080045567442,2,36,18.0,11.532562594670797,3.3,10.7,6.385714285714286,2.4930232319745507
1,2011-08-30,76,61,69,56,62.0,0,4,0.04,29.33,30.03,5.3,15,6.3,73,92,82.07142857142857,4.47213595499958,59,69,62.92857142857143,3.0,68,81,72.78571428571429,3.3166247903554,56,67,60.57142857142857,3.1622776601683795,61,70,65.14285714285714,2.656114653953224,0,0,0.0,0.0,3,16,7.785714285714286,3.3166247903554,0,1.11,0.12585714285714286,0.33199208914181566,28.99,29.32,29.226428571428563,0.09026517710502889,29.7,30.03,29.940714285714286,0.08588581737617493,1.3,9.1,4.635714285714286,2.9353566531715836,2,36,18.0,11.532562594670797,3.3,10.7,6.2857142857142865,2.583634036616803
1,2011-08-31,87,65,76,64,68.0,0,11,0.002,29.23,29.95,5.4,17,8.3,73,92,81.42857142857143,4.69041575982343,59,69,62.92857142857143,3.0,68,81,72.5,3.4641016151377544,56,67,60.42857142857143,3.3166247903554,61,70,65.0,2.7735009811261455,0,0,0.0,0.0,3,16,7.5,3.4641016151377544,0,1.11,0.12871428571428573,0.3309962650431686,28.99,29.33,29.227142857142855,0.09109830458851088,29.7,30.03,29.940714285714282,0.08588581737617493,1.3,9.1,4.807142857142858,2.8960090006538537,2,36,17.785714285714285,11.575836902790225,3.3,10.7,6.457142857142857,2.491127111512836
1,2011-09-01,93,71,82,71,75.0,0,17,0.0,29.2,29.91,5.2,21,5.9,73,92,81.71428571428571,4.898979485566356,59,69,63.142857142857146,3.0,68,81,72.71428571428571,3.605551275463989,56,67,60.5,3.4641016151377544,61,70,65.07142857142857,2.84102597162162,0,0,0.0,0.0,3,16,7.714285714285714,3.605551275463989,0,1.11,0.12885714285714286,0.3309368652646737,28.99,29.33,29.22142857142857,0.08795603297252416,29.7,30.03,29.935714285714283,0.08290070851643865,1.3,9.1,4.792857142857143,2.892287964627601,2,36,17.428571428571427,11.489125293076057,3.3,10.7,6.621428571428572,2.534129670481206
1,2011-09-02,92,76,84,69,74.0,0,19,0.0,29.18,29.89,4.9,22,7.4,73,93,82.35714285714286,5.744562646538029,59,71,63.42857142857143,3.605551275463989,68,82,73.14285714285714,4.242640687119285,56,71,61.285714285714285,4.47213595499958,61,75,65.71428571428571,3.8913824205360674,0,0,0.0,0.0,3,17,8.142857142857142,4.242640687119285,0,1.11,0.12885714285714286,0.3309368652646737,28.99,29.33,29.219285714285714,0.08809647558778406,29.7,30.03,29.932142857142853,0.08285098499285184,1.3,9.1,4.999999999999999,2.8024714367583043,2,36,18.642857142857142,10.862780491200215,3.3,10.7,6.671428571428572,2.510724250836054
1,2011-09-03,89,69,79,67,71.0,0,14,0.02,29.16,29.87,2.5,29,6.2,73,93,82.71428571428571,6.164414002968976,59,76,64.28571428571429,4.898979485566356,68,84,73.71428571428571,5.0990195135927845,56,71,61.714285714285715,4.898979485566356,61,75,66.14285714285714,4.452434819756021,0,0,0.0,0.0,3,19,8.714285714285714,5.0990195135927845,0,1.11,0.12885714285714286,0.3309368652646737,28.99,29.33,29.219285714285714,0.08809647558778406,29.7,30.03,29.932142857142853,0.08285098499285184,1.3,9.1,5.114285714285714,2.760116258102502,2,36,19.214285714285715,10.816653826391969,3.3,10.7,6.828571428571429,2.480207364602519
1,2011-09-04,73,58,66,54,60.0,0,1,0.0,29.24,29.94,10.5,32,11.5,73,93,83.35714285714286,6.324555320336759,59,76,64.5,5.0,68,84,74.14285714285714,5.291502622129181,56,71,61.714285714285715,4.898979485566356,61,75,66.28571428571429,4.581376538662915,0,0,0.0,0.0,3,19,9.142857142857142,5.291502622129181,0,0.65,0.051000000000000004,0.17278132021542322,28.99,29.33,29.215,0.08950719781971998,29.7,30.03,29.928571428571427,0.08447640934760293,1.4,9.1,5.2,2.6489475413686616,2,36,19.785714285714285,11.135528725660043,3.3,10.7,7.028571428571428,2.287904170743498
1,2011-09-05,65,52,59,45,52.0,6,0,0.0,29.39,30.1,14.2,1,14.8,73,93,82.85714285714286,6.855654600401044,58,76,64.07142857142857,5.291502622129181,66,84,73.71428571428571,5.744562646538029,54,71,61.42857142857143,5.196152422706632,60,75,66.07142857142857,4.81127339156191,0,0,0.0,0.0,1,19,8.714285714285714,5.744562646538029,0,0.65,0.050857142857142865,0.17282577137900254,28.99,29.33,29.213571428571434,0.08889121639199431,29.7,30.03,29.92642857142857,0.0837218051605477,1.4,10.5,5.378571428571427,2.9223748433893153,2,36,19.785714285714285,11.135528725660043,3.3,11.5,7.242857142857145,2.5605631248777128
1,2011-09-06,66,51,59,46,52.0,6,0,0.0,29.44,30.16,9.5,3,10.1,65,93,81.64285714285714,8.366600265340756,52,76,63.57142857142857,6.082762530298219,59,84,72.85714285714286,6.928203230275509,45,71,60.42857142857143,6.782329983125268,52,75,65.21428571428571,6.10395296166687,0,6,0.42857142857142855,1.4142135623730951,0,19,8.285714285714286,6.164414002968976,0,0.65,0.050857142857142865,0.17282577137900254,28.99,29.39,29.220000000000002,0.09837135292819293,29.7,30.1,29.93214285714286,0.09283389396191437,1.4,14.2,6.278571428571428,3.5433965824698963,1,36,18.0,12.0,3.3,14.8,8.007142857142858,3.092040472845446
1,2011-09-07,70,52,61,47,54.0,4,0,0.0,29.42,30.16,10.2,1,10.8,65,93,81.14285714285714,9.1104335791443,51,76,62.785714285714285,7.0,59,84,72.21428571428571,7.810249675906654,45,71,59.214285714285715,7.745966692414834,52,75,64.28571428571429,7.053952208389405,0,6,0.8571428571428571,2.0,0,19,8.071428571428571,6.4031242374328485,0,0.04,0.004428571428571428,0.01153399180825819,28.99,29.44,29.244285714285716,0.1079682493010929,29.7,30.16,29.95357142857143,0.10824524454696863,1.4,14.2,6.307142857142857,3.5694137173651197,1,36,16.785714285714285,12.649110640673518,3.3,14.8,8.028571428571428,3.1064272259124484
1,2011-09-09,72,60,66,60,62.0,0,1,0.02,29.23,29.96,8.2,4,8.3,65,93,79.57142857142857,9.0,51,76,61.57142857142857,7.280109889280518,59,84,70.78571428571429,7.874007874011811,45,71,57.92857142857143,8.18535277187245,52,75,63.142857142857146,7.346973661176551,0,6,1.1428571428571428,2.23606797749979,0,19,6.928571428571429,6.324555320336759,0,0.04,0.004428571428571428,0.01153399180825819,29.16,29.44,29.275,0.08967891442422661,29.87,30.16,29.986428571428576,0.09426698115598992,1.4,14.2,6.45,3.689016963073788,1,36,14.928571428571429,12.922847983320086,3.3,14.8,8.035714285714285,3.113150060100428
1,2011-09-10,78,56,67,59,62.0,0,2,0.0,29.29,30.0,0.9,14,3.1,65,93,78.78571428571429,9.16515138991168,51,76,61.285714285714285,7.280109889280518,59,84,70.21428571428571,7.937253933193772,45,71,58.0,8.246211251235321,52,75,63.0,7.3484692283495345,0,6,1.1428571428571428,2.23606797749979,0,19,6.357142857142857,6.48074069840786,0,0.04,0.005857142857142858,0.012164621735920192,29.16,29.44,29.27285714285714,0.09042026418798081,29.87,30.16,29.98714285714286,0.09400724779166046,1.4,14.2,6.742857142857143,3.650651003211995,1,32,12.642857142857142,11.704699910719626,3.3,14.8,8.107142857142856,3.1064360696697197
1,2011-09-11,83,57,70,59,63.0,0,5,0.0,29.27,29.99,5.1,27,5.5,65,93,78.42857142857143,9.055385138137417,51,76,61.07142857142857,7.3484692283495345,59,84,69.92857142857143,8.0,45,71,58.07142857142857,8.246211251235321,52,75,62.92857142857143,7.353327720932107,0,6,1.1428571428571428,2.23606797749979,0,19,6.071428571428571,6.557438524302,0,0.04,0.005857142857142858,0.012164621735920192,29.16,29.44,29.275000000000002,0.09044760489238675,29.87,30.16,29.98857142857143,0.0940423098608071,0.9,14.2,6.671428571428572,3.7608159039942732,1,32,11.785714285714286,11.045361017187261,3.1,14.8,8.092857142857142,3.1306092515218644
1,2011-09-12,86,64,75,59,65.0,0,10,0.0,29.18,29.91,10.5,23,10.9,65,93,78.57142857142857,9.1104335791443,51,76,60.57142857142857,7.416198487095663,59,84,69.71428571428571,7.937253933193772,45,71,57.857142857142854,8.18535277187245,52,75,62.714285714285715,7.300459115473718,0,6,1.1428571428571428,2.23606797749979,0,19,5.857142857142857,6.557438524302,0,0.04,0.005857142857142858,0.012164621735920192,29.16,29.44,29.279285714285717,0.08853198341792738,29.87,30.16,29.99285714285715,0.09252264350114282,0.9,14.2,6.450000000000001,3.7551503093955967,1,32,13.571428571428571,11.357816691600547,3.1,14.8,7.828571428571427,3.185647759616818
1,2011-09-13,73,56,65,54,59.0,0,0,0.0,29.2,29.9,4.9,31,8.7,65,93,79.21428571428571,9.327379053088816,51,76,60.785714285714285,7.483314773547883,59,84,70.14285714285714,8.06225774829855,45,71,58.0,8.18535277187245,52,75,63.0,7.306477631842541,0,6,1.1428571428571428,2.23606797749979,0,19,6.285714285714286,6.6332495807108,0,0.04,0.005857142857142858,0.012164621735920192,29.16,29.44,29.276428571428575,0.09119776843230892,29.87,30.16,29.991428571428575,0.09371455373856072,0.9,14.2,6.700000000000001,3.90798000152351,1,32,15.071428571428571,11.090536506409418,3.1,14.8,8.042857142857143,3.290011523410796
1,2011-09-14,58,47,53,43,49.0,12,0,0.08,29.39,30.09,6.3,34,7.3,65,93,78.78571428571429,9.486832980505138,51,76,60.57142857142857,7.54983443527075,59,84,69.85714285714286,8.18535277187245,45,71,57.857142857142854,8.18535277187245,52,75,62.785714285714285,7.381667222857652,0,6,1.1428571428571428,2.23606797749979,0,19,6.0,6.782329983125268,0,0.04,0.005857142857142858,0.012164621735920192,29.16,29.44,29.26857142857143,0.0928072562528755,29.87,30.16,29.983571428571427,0.09660443873041033,0.9,14.2,6.950000000000001,3.6460199585934165,1,32,17.142857142857142,11.180339887498949,3.1,14.8,8.414285714285715,3.020152095726088
1,2011-09-15,59,42,51,35,44.0,14,0,0.0,29.61,30.33,7.4,1,8.5,58,93,77.5,10.954451150103322,47,76,59.57142857142857,8.366600265340756,53,84,68.71428571428571,9.327379053088816,43,71,56.92857142857143,9.1104335791443,49,75,61.857142857142854,8.25420305855557,0,12,2.0,3.605551275463989,0,19,5.714285714285714,7.0,0,0.08,0.008714285714285714,0.021734158055319888,29.16,29.44,29.27285714285714,0.09714608915114777,29.87,30.16,29.98785714285714,0.10009061828229396,0.9,14.2,7.021428571428572,3.6209175572006544,1,34,18.5,12.041594578792296,3.1,14.8,8.485714285714284,2.9778301710259654
1,2011-09-16,58,46,52,40,47.0,13,0,0.0,29.59,30.33,1.4,8,3.3,58,93,75.5,11.61895003862225,42,76,57.92857142857143,9.433981132056603,51,84,66.92857142857143,10.198039027185569,35,71,54.857142857142854,10.583005244258363,44,75,60.142857142857146,9.305557833542629,0,14,3.0,4.795831523312719,0,19,4.928571428571429,6.928203230275509,0,0.08,0.008571428571428572,0.021788191176076888,29.16,29.61,29.299999999999994,0.13132461249192376,29.87,30.33,30.014999999999997,0.13460769208789922,0.9,14.2,7.1642857142857155,3.5913586764422654,1,34,17.357142857142858,12.922847983320086,3.1,14.8,8.5,2.9773503966808117
1,2011-09-17,68,50,59,45,52.0,6,0,0.0,29.53,30.27,7.7,11,8.9,58,92,73.0,11.357816691600547,42,76,56.142857142857146,9.1104335791443,51,84,64.78571428571429,9.899494936611665,35,69,52.642857142857146,10.14889156509222,44,74,58.142857142857146,8.865292245234029,0,14,3.9285714285714284,5.385164807134504,0,19,3.7142857142857144,6.164414002968976,0,0.08,0.008571428571428572,0.021788191176076888,29.16,29.61,29.327857142857138,0.14869579536906763,29.87,30.33,30.044999999999995,0.15470816198447715,0.9,14.2,6.892857142857144,3.8829933508360996,1,34,16.428571428571427,13.076696830622021,3.1,14.8,8.314285714285715,3.222960211897213
1,2011-09-18,65,55,60,55,57.0,5,0,0.43,29.34,30.11,8.9,15,9.5,58,89,71.28571428571429,10.0,42,69,54.285714285714285,7.211102550927978,51,79,63.0,8.306623862918075,35,67,50.92857142857143,9.16515138991168,44,71,56.57142857142857,7.713268146156044,0,14,4.357142857142857,5.291502622129181,0,14,2.357142857142857,4.358898943540674,0,0.08,0.008571428571428572,0.021788191176076888,29.16,29.61,29.35285714285714,0.15132382858922516,29.87,30.33,30.072142857142854,0.1587052697214635,0.9,14.2,7.092857142857144,3.8443693662518723,1,34,15.642857142857142,13.076696830622021,3.1,14.8,8.421428571428573,3.2151512876065107
1,2011-09-19,69,54,62,58,60.0,3,0,0.24,29.24,29.96,4.1,29,5.8,58,86,69.57142857142857,8.660254037844387,42,64,53.285714285714285,5.830951894845301,51,75,61.642857142857146,6.928203230275509,35,60,50.07142857142857,8.06225774829855,44,65,55.57142857142857,6.512878197662107,0,14,4.714285714285714,5.0990195135927845,0,10,1.3571428571428572,2.8284271247461903,0,0.43,0.03785714285714286,0.11490320819170913,29.18,29.61,29.365714285714283,0.14096995237470847,29.9,30.33,30.08928571428571,0.14777656136178013,0.9,14.2,7.5500000000000025,3.6307977508658213,1,34,14.642857142857142,12.489995996796797,3.1,14.8,8.657142857142857,3.160261499821296
1,2011-09-21,71,56,64,49,56.0,1,0,0.002,29.23,29.95,10.2,25,11.0,58,86,69.28571428571429,8.602325267042627,42,64,53.0,5.744562646538029,51,75,61.357142857142854,6.855654600401044,35,60,50.357142857142854,8.246211251235321,44,65,55.57142857142857,6.512878197662107,0,14,4.928571428571429,5.0,0,10,1.2857142857142858,2.8284271247461903,0,0.43,0.055,0.12617143404602632,29.18,29.61,29.365714285714283,0.14096995237470847,29.9,30.33,30.09071428571428,0.14631180012952733,0.9,14.2,7.092857142857143,3.6337021353973427,1,34,14.428571428571429,12.165525060596439,3.1,14.8,8.25,3.1328900395641086
1,2011-09-22,64,51,58,47,52.0,7,0,0.0,29.36,30.08,4.6,27,6.9,58,86,69.71428571428571,8.54400374531753,42,64,53.285714285714285,5.744562646538029,51,75,61.714285714285715,6.782329983125268,35,60,50.642857142857146,8.12403840463596,44,65,55.857142857142854,6.431379118248073,0,14,4.571428571428571,5.0990195135927845,0,10,1.2857142857142858,2.8284271247461903,0,0.43,0.055142857142857146,0.12610548523594603,29.18,29.61,29.354285714285712,0.145269737740855,29.9,30.33,30.079999999999995,0.15099668870541466,0.9,10.5,6.807142857142857,3.1580091795341536,1,34,16.142857142857142,11.832159566199232,3.1,11.0,7.978571428571428,2.6489993964132577
1,2011-09-23,62,48,55,44,49.0,10,0,0.0,29.33,30.06,5.9,36,7.0,58,86,69.57142857142857,8.660254037844387,42,64,53.285714285714285,5.744562646538029,51,75,61.642857142857146,6.855654600401044,35,60,50.714285714285715,8.12403840463596,44,65,55.857142857142854,6.431379118248073,0,14,4.642857142857143,5.0990195135927845,0,10,1.2857142857142858,2.8284271247461903,0,0.43,0.055142857142857146,0.12610548523594603,29.18,29.61,29.348571428571425,0.14319739699273368,29.9,30.33,30.07428571428571,0.14923983205742145,0.9,10.5,6.457142857142856,3.107735828223174,1,34,17.857142857142858,11.532562594670797,3.1,11.0,7.75,2.589252936510987
1,2011-09-24,62,51,57,49,51.0,8,0,0.14,29.26,29.99,3.6,3,4.6,58,86,69.0,8.888194417315589,42,64,53.0,5.916079783099616,51,75,61.214285714285715,7.0710678118654755,35,60,50.5,8.246211251235321,44,65,55.5,6.676595170962748,0,14,5.071428571428571,5.291502622129181,0,10,1.2857142857142858,2.8284271247461903,0,0.43,0.055142857142857146,0.12610548523594603,29.18,29.61,29.342142857142857,0.14175702785066777,29.9,30.33,30.06714285714285,0.14720099139656548,0.9,10.5,6.1499999999999995,2.9159376378263486,1,36,20.357142857142858,11.357816691600547,3.1,11.0,7.478571428571429,2.4397914701019876
1,2011-09-25,64,51,58,53,55.0,7,0,0.08,29.13,29.87,4.1,14,5.5,58,86,68.28571428571429,9.0,42,64,52.357142857142854,5.5677643628300215,51,75,60.57142857142857,7.0,35,59,49.714285714285715,7.745966692414834,44,65,54.714285714285715,6.497674985699132,0,14,5.642857142857143,5.0990195135927845,0,10,1.2142857142857142,2.8284271247461903,0,0.43,0.06371428571428571,0.127602404469405,29.18,29.61,29.344285714285714,0.14014905722750434,29.9,30.33,30.06928571428571,0.1457323302768195,0.9,10.5,5.821428571428571,2.9263204965197587,1,36,20.285714285714285,11.489125293076057,3.1,11.0,7.2142857142857135,2.542215007204769
1,2011-09-26,60,53,57,51,53.0,8,0,1.21,28.92,29.65,8.8,18,15.4,58,86,67.28571428571429,8.602325267042627,42,64,52.0,5.477225575051661,51,75,59.92857142857143,6.782329983125268,35,59,49.285714285714285,7.3484692283495345,44,65,54.214285714285715,6.154155212019467,0,14,6.142857142857143,4.898979485566356,0,10,1.0714285714285714,2.8284271247461903,0,0.43,0.06942857142857142,0.12631445150631285,29.13,29.61,29.332857142857144,0.15101852007814626,29.87,30.33,30.06,0.1543721776447074,1.4,10.5,6.049999999999999,2.621435308551992,1,36,20.285714285714285,11.489125293076057,3.3,11.0,7.385714285714285,2.3141229083963615
1,2011-09-27,63,54,59,53,55.0,6,0,0.31,29.0,29.71,4.3,6,8.3,58,86,65.64285714285714,7.483314773547883,42,64,51.714285714285715,5.291502622129181,51,75,59.0,6.164414002968976,35,59,48.714285714285715,6.855654600401044,44,65,53.5,5.612486080160912,0,14,6.714285714285714,4.58257569495584,0,10,0.7142857142857143,2.6457513110645907,0,1.21,0.15585714285714286,0.3280388947724286,28.92,29.61,29.30785714285714,0.18692567718536887,29.65,30.33,30.035714285714285,0.18907525102310574,1.4,10.5,6.314285714285714,2.703518261268266,1,36,19.642857142857142,11.313708498984761,3.3,15.4,8.092857142857143,3.0795764658133122
1,2011-09-28,63,53,58,54,55.0,7,0,0.77,29.07,29.78,6.5,32,7.0,58,73,64.0,4.69041575982343,42,56,51.0,4.0,51,65,57.857142857142854,4.123105625617661,35,58,48.285714285714285,6.324555320336759,44,60,52.785714285714285,4.5771770176113415,0,14,7.142857142857143,4.123105625617661,0,0,0.0,0.0,0,1.21,0.178,0.3271706212125645,28.92,29.61,29.294999999999998,0.20198057789340484,29.65,30.33,30.02142857142857,0.20609397195145013,1.4,10.2,5.871428571428571,2.4621530826083506,1,36,18.428571428571427,11.832159566199232,3.3,15.4,7.9071428571428575,2.973851241873273
1,2011-09-29,66,49,58,51,53.0,7,0,0.06,28.98,29.7,11.7,28,13.5,58,71,63.285714285714285,3.872983346207417,42,56,50.785714285714285,3.872983346207417,51,64,57.357142857142854,3.605551275463989,35,58,48.285714285714285,6.324555320336759,44,60,52.5,4.274252071325551,1,14,7.642857142857143,3.605551275463989,0,0,0.0,0.0,0,1.21,0.233,0.35819612161281356,28.92,29.61,29.285714285714285,0.20953113540306276,29.65,30.33,30.01285714285714,0.2138809363759536,1.4,10.2,5.985714285714286,2.4507007295739043,1,36,18.5,11.916375287812984,3.3,15.4,7.785714285714285,2.973694191213539
1,2011-09-30,57,45,51,41,47.0,14,0,0.09,29.32,30.01,14.6,34,15.0,58,71,63.857142857142854,3.605551275463989,42,56,50.92857142857143,3.7416573867739413,51,64,57.714285714285715,3.3166247903554,35,58,48.857142857142854,6.164414002968976,44,60,52.785714285714285,4.154304004071171,1,14,7.285714285714286,3.3166247903554,0,0,0.0,0.0,0,1.21,0.23157142857142857,0.3588924660644219,28.92,29.61,29.256428571428568,0.22210902183931536,29.65,30.33,29.984999999999992,0.22799291486967088,1.4,11.7,6.371428571428572,2.889617640777082,1,36,18.071428571428573,11.40175425099138,3.3,15.4,8.22857142857143,3.3354571988371737
1,2011-10-01,56,42,49,40,45.0,16,0,0.002,29.53,30.26,9.6,36,10.3,57,71,63.714285714285715,3.872983346207417,45,56,51.142857142857146,3.1622776601683795,51,64,57.714285714285715,3.3166247903554,40,58,49.285714285714285,5.291502622129181,47,60,53.0,3.721042037676254,1,14,7.285714285714286,3.3166247903554,0,0,0.0,0.0,0,1.21,0.238,0.3552126123886932,28.92,29.59,29.235714285714288,0.19890911282501636,29.65,30.33,29.962142857142855,0.20569501588623726,1.4,14.6,6.885714285714285,3.6320913964392347,3,36,20.428571428571427,11.045361017187261,3.3,15.4,8.692857142857143,3.796651213841013
1,2011-10-02,66,41,54,38,46.0,11,0,0.0,29.47,30.22,4.7,32,5.4,56,71,63.57142857142857,4.123105625617661,42,56,50.857142857142854,3.872983346207417,49,64,57.5,3.872983346207417,40,58,49.285714285714285,5.291502622129181,45,60,52.857142857142854,3.9972518031795268,1,16,7.5,3.872983346207417,0,0,0.0,0.0,0,1.21,0.23814285714285713,0.3551099195250042,28.92,29.53,29.231428571428573,0.19118485387615916,29.65,30.27,29.957142857142852,0.19672036269512394,3.6,14.6,7.471428571428571,3.3278379609748874,3,36,22.428571428571427,11.135528725660043,4.6,15.4,9.192857142857145,3.479492510678552
1,2011-10-03,69,44,57,45,50.0,8,0,0.0,29.48,30.21,3.4,3,5.0,56,71,63.42857142857143,4.0,41,56,50.214285714285715,4.69041575982343,49,64,57.142857142857146,3.872983346207417,38,58,48.785714285714285,6.0,45,60,52.42857142857143,4.397801648626202,1,16,7.857142857142857,3.872983346207417,0,0,0.0,0.0,0,1.21,0.23814285714285713,0.3551099195250042,28.92,29.53,29.227142857142862,0.18453386478570036,29.65,30.26,29.953571428571422,0.19097350371420405,3.6,14.6,7.257142857142857,3.4076191295196314,3,36,23.928571428571427,10.908712114635714,4.6,15.4,8.942857142857143,3.62485316110328
